localization_key,score,reasons,English_reference,English_display,preserved_tokens,preserved_in_locales
ruth_henry_a_co_vavak_ten_hidS,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Vavak | preserved token(s) also present in English reference,"And what about Vavak? He sits on the Council and we’ve got him in our pocket, right?","And what about Vavak? He sits on the Council and we’ve got him in our pocket, right?",Vavak,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_hned_se_mi_muz_iudf,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Maleshov | preserved token(s) also present in English reference,"Well… You can return the favour right away, Sir. You promised to help me get into Maleshov...","Well… You can return the favour right away, Sir. You promised to help me get into Maleshov.",Maleshov,Italian; Portuguese; Turkish; Vietnamese
ruth_henry_jestli_se_nam__jrSg,7,"English reference/display differ | token(s) preserved across 3+ localized displays: Sigismund, Hermes, Trismegistos | preserved token(s) also present in English reference","Exactly! And if anything happens to us, they'll see to it that King Sigismund and the town council will hear all about Hermes Trismegistus' silver skimming business!","Exactly! And if anything happens to us, they'll see to it that King Sigismund and the town council will hear all about Hermes Trismegistos' silver skimming business!",Sigismund; Hermes; Trismegistos,German; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_jsem_jindrich__aDkQ,7,"token(s) preserved across 3+ localized displays: Henry, Skalitz, Capon, Pirkstein | preserved token(s) also present in English reference","I'm Henry of Skalitz, squire to Lord Capon of Pirkstein.","I'm Henry of Skalitz, squire to Lord Capon of Pirkstein.",Henry; Skalitz; Capon; Pirkstein,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_jsem_jindrich__vwfu,7,"token(s) preserved across 3+ localized displays: Henry, Skalitz, Capon, Pirkstein | preserved token(s) also present in English reference","I'm Henry of Skalitz, squire to Lord Capon of Pirkstein.","I'm Henry of Skalitz, squire to Lord Capon of Pirkstein.",Henry; Skalitz; Capon; Pirkstein,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_mas_pravdu_kun_dPq5,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Kunzlin | preserved token(s) also present in English reference,"You’re right, Kunzlin. It's a Pity.","You’re right, Sir Kunzlin. It's a pity.",Kunzlin,French; German; Italian; Portuguese; Spanish; Turkish
ruth_henry_mrdam_na_to_3h8B,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Kunzlin | preserved token(s) also present in English reference,"Thanks, Kunzlin. I think that’s all the politics I can stomach.","Thanks, Sir Kunzlin. I think that’s all the politics I can stomach.",Kunzlin,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_mrzuty_je_ale__hCnr,7,"English reference/display differ | token(s) preserved across 3+ localized displays: Buresh, Hermes, Trismegistos | preserved token(s) also present in English reference",What is regrettable is that Buresh was not the only greedy bastard that Hermes Trismegistos involved in his crimes.,What's regrettable is that Buresh wasn't the only greedy bastard that Hermes Trismegistos involved in his crimes.,Buresh; Hermes; Trismegistos,Czech; French; German; Italian; Polish; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_niceho_pane_jd_dVPE,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Capon | preserved token(s) also present in English reference,"Nothing, sir… I came to you asking for help. Lord Capon is being held captive, and I must free him!","Nothing, Sir… I came to you myself to ask for help. Lord Capon is being held captive, and I have to free him!",Capon,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_pana_ptacka_z__Foyw,8,"non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Capon, Maleshov | preserved token(s) also present in English reference",I’ll get Lord Capon out of Maleshov if it’s the last thing I do!,I’ll get Lord Capon out of Maleshov if it’s the last thing I do!,Capon; Maleshov,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_sedleckej_klas_N4Dr,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Sedletz | preserved token(s) also present in English reference,"You can see the Sedletz monastery from the city. The abbot must have some influence, doesn’t he?","You can see Sedletz Monastery from the city. The abbot must have some influence, doesn’t he?",Sedletz,German; Italian; Portuguese; Turkish; Vietnamese
ruth_henry_sovavak_ti_da__Vez9,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Vavak | preserved token(s) also present in English reference,I’m glad we took care of Vavak without weapons.,I’m glad we took care of Vavak without resorting to weapons.,Vavak,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_henry_to_mas_asi_pra_o6FF,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Kunzlin | preserved token(s) also present in English reference,"I reckon you’re right, Kunzlin.","I reckon you’re right, Sir Kunzlin.",Kunzlin,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_a_nazitri__y20w,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Shimek | preserved token(s) also present in English reference,And tomorrow I’ll pray at St James for Shimek.,And tomorrow I’ll pray at St James's for Shimek.,Shimek,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_ale_u_opat_RkAa,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Sigismund | preserved token(s) also present in English reference,"But we hesitated with the abbot and he decided to throw in his lot with Sigismund. In fact, he’s given him accommodation and is wining and dining him.","But we hesitated with the abbot and he decided to throw in his lot with Sigismund. In fact, he’s given him accommodation and is wining and dining him.",Sigismund,German; Turkish; Vietnamese
ruth_kunclin_r_kdepak_zik_wcIr,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Sigismund | preserved token(s) also present in English reference,"No, Sigismund doesn’t need the abbot, but the abbot needs him. That’s why he made the decision he made.","No, Sigismund doesn’t need the abbot, but the abbot needs him. That’s why he made the decision he made.",Sigismund,German; Turkish; Vietnamese
ruth_kunclin_r_nebyt_tebe_rXk1,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Shimek | preserved token(s) also present in English reference,"If it weren’t for you and Shimek, we wouldn’t have held our own.","If it weren’t for you and Shimek, we wouldn’t have held our own.",Shimek,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_protoze_ja_Qur0,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Sigismund | preserved token(s) also present in English reference,"Because as soon as he learns something that he could exchange for a pardon from Sigismund for the crimes you’ve uncovered, he’ll do it to free himself up...","Because as soon as he learns something he could exchange for a pardon from Sigismund for the crimes you’ve uncovered, he’ll use it to untie his hands.",Sigismund,German; Turkish; Vietnamese
ruth_kunclin_r_tady_se_o__i5dA,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Shimek | preserved token(s) also present in English reference,"Shimek will take care of this mess in the yard and I’ll look at the books you brought, at least.","Shimek will take care of this mess in the yard and I’ll look at the books you brought, at least.",Shimek,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_u_tech_zko_sjmf,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Martin | preserved token(s) also present in English reference,"Martin tried to negotiate some support from them, but, as you may have heard, we didn’t manage to get anyone.","Martin tried to negotiate some support from them, but, as you may have heard, we didn’t manage to win anyone over.",Martin,Czech; French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_vaclav_vor_6Whz,8,"English reference/display differ | token(s) preserved across 3+ localized displays: Vorsucher, Jerome, Naaz, Franz, Rosenthal, Andrew, Polner | preserved token(s) also present in English reference","Wenceslas Vorsucher, Jerome Naaz, Franz Rosenthal and Andreas Polner. xxx","Wenceslas Vorsucher, Jerome Naaz, Franz Rosenthal and Andrew Polner.",Vorsucher; Jerome; Naaz; Franz; Rosenthal; Andrew; Polner,Czech; French; German; Italian; Polish; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_vaclava_mi_cFw9,7,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Ventza,"It won’t bring Wenceslas back to me, but I will defend what he wanted to defend until my last breath.","It won’t bring Ventza back to me, but I'll defend what he tried to defend to my last breath.",Ventza,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_kunclin_r_vavak_je_s_a6w5,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Vavak | preserved token(s) also present in English reference,"Vavak is a slimy bastard who will sink us as soon as he can, so I’d like to rely on him only when absolutely necessary.","Vavak is a slimy bastard who'll sink us as soon as he gets the chance, so I’d like to count on him only when absolutely necessary.",Vavak,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_martin_od_bohuta_nem_KY3n,7,non-ASCII character(s) in English display | token(s) preserved across 3+ localized displays: Godwin | preserved token(s) also present in English reference,Godwin? Really? Well… You choose peculiar friends...,Godwin? Really? Well… You choose peculiar friends...,Godwin,French; German; Italian; Portuguese; Spanish; Turkish; Vietnamese
ruth_roza_ruth_jindrichu__9QaG,8,"English reference/display differ | token(s) preserved across 3+ localized displays: Henry, Martin, Oderin, Raborsch | preserved token(s) also present in English reference","Henry, this is Martin Odering, the Lord of Raborsch and loyal to King Wenceslas. As no doubt you've already deduced.","Henry, this is Sir Martin Oderin, Lord of Raborsch, a loyal supporter of King Wenceslas. As no doubt you've already deduced.",Henry; Martin; Oderin; Raborsch,Czech; French; German; Italian; Polish; Portuguese; Spanish; Turkish; Vietnamese
ruth_ruthard_chm_paze_co__84Ff,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Pirkstein | preserved token(s) also present in English reference,Hmph. Squire running away from a fight. That's quite a retinue Lord of Pirkstein has…,Hmph. A squire who runs away from a fight. That's quite a retinue the Lord of Pirkstein has…,Pirkstein,French; German; Italian; Portuguese; Turkish; Vietnamese
ruth_ruthard_chtel_prokaz_FTGg,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Maleshov | preserved token(s) also present in English reference,He wanted to prove the Knights of Maleshov don’t wear spurs just for show.,He wanted to prove the Knights of Maleshov didn’t wear spurs just for show.,Maleshov,Italian; Portuguese; Turkish; Vietnamese
ruth_ruthard_ciwe_sem_sta_0lS9,7,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Haha,"It was nothing but my wrath, my friend, that gave strength to my blows. The only thing is that now it’s going to take a week for me to recover, ha ha!",It was nothing but my wrath that gave strength to my blows. The only thing is now it’ll take me a week to recover. Haha!,Haha,German; Portuguese; Turkish
ruth_ruthard_nic_ve_zlym__iXP8,7,"token(s) preserved across 3+ localized displays: Kunzlin, Ruthard, Rosa, Capon | preserved token(s) also present in English reference","But no hard feelings, lad. I am Kunzlin Ruthard and this is my daughter Rosa. What does Lord Capon ask of me?","But no hard feelings, lad. I am Kunzlin Ruthard and this is my daughter Rosa. What does Lord Capon ask of me?",Kunzlin; Ruthard; Rosa; Capon,Czech; French; German; Italian; Polish; Portuguese; Spanish; Turkish; Vietnamese
ruth_ruthard_tesi_me_kunc_8ryf,7,"English reference/display differ | token(s) preserved across 3+ localized displays: Kunzlin, Ruthard, Rosa | preserved token(s) also present in English reference",Pleased to meet you. Kunzlin Ruthard. And this cheeky creature here is my daughter Rosa.,Pleased to meet you. Kunzlin Ruthard. And this feisty creature here is my daughter Rosa.,Kunzlin; Ruthard; Rosa,Czech; French; German; Italian; Polish; Portuguese; Spanish; Turkish; Vietnamese
ruth_ruthard_zikmund_nebo_2I45,8,non-ASCII character(s) in English display | English reference/display differ | token(s) preserved across 3+ localized displays: Sigismund | preserved token(s) also present in English reference,Of course Sigismund or whoever was in command didn’t leave his precious catapults unprotected.,Of course Sigismund or whoever was in command didn’t leave his precious trebuchets unprotected.,Sigismund,German; Turkish; Vietnamese
