representative_key,family_size,source_score,signal_languages,strong_preserved_tokens,very_strong_content_ratio,strong_content_ratio,English_display,English_reference,translation_status,source_language,verified_meaning,notes
dial_kuman_vyz_jol_XbSh,1,43,,jól; van,1.000,1.000,Jól van.,Jól.,NEEDS_TRANSLATION,,,
npc__npc_neroz_kdo_to_hazi_JxIq,1,43,,koda; chidya,1.000,1.000,Koda chidya?,!T Koda chidya?,NEEDS_TRANSLATION,,,
samo_samomluva_komm_mamzer_NEDz,1,43,,kom; mamzer,1.000,1.000,"Kom, mamzer.","!P Komm, Mamzer.",NEEDS_TRANSLATION,,,
zizk_samuel_xx_TsGx,1,43,,komen; vir,1.000,1.000,Komen vir!,Kommen vir!,NEEDS_TRANSLATION,,,
hosp_hospodyne_kommen_vir_4Uuo,1,43,,komen; vir,1.000,1.000,Komen vir...,!P Kommen vir...,NEEDS_TRANSLATION,,,
arne_arne_nemec_komm_morg_GaGD,1,43,,komm; morgen,1.000,1.000,Komm morgen!,!P Komm Morgen!,NEEDS_TRANSLATION,,,
poly_mluvici_p_menj_egyen_3yaM,1,43,,kövesd; orrodat,1.000,1.000,Kövesd az orrodat.,Menj egyenesen az orrhoz!,NEEDS_TRANSLATION,,,
cros_handlir_m_dobra_jizd_FIIe,1,43,,laches; geilyia,1.000,1.000,Laches geilyia!,Good ride!,NEEDS_TRANSLATION,,,
pozd_sousedsky_lacho_3ea9,1,43,,lacho; dyives,1.000,1.000,Lacho dyives!,!T Lacho dyives!,NEEDS_TRANSLATION,,,
ptac_brabant_nech_to_bejt_aI2A,1,43,,laissez; tomber,1.000,1.000,Laissez tomber…,Laisse béton...,NEEDS_TRANSLATION,,,
miko_handlir_m_koni_sedlo_LkYa,1,43,,gres; zen,1.000,1.000,Le gres zen!,A saddle for the horse!,NEEDS_TRANSLATION,,,
eich_cechmistr_nun_ja_sch_rLPX,1,43,,los; jetzt,1.000,1.000,Los jetzt!,"!P Nun ja, schon!",NEEDS_TRANSLATION,,,
opil_opily_kum_a_lanyaink_RvUK,1,43,,meg; asszonyaink,1.000,1.000,Meg az asszonyaink!,!P A lányaink után!,NEEDS_TRANSLATION,,,
assa_npc_vidi__hned_prest_8gHn,1,43,german,mein; gott,0.400,0.400,Mein Gott! Stop that right now!,!P Mein Gott! Stop that right now!,NEEDS_TRANSLATION,,,
assa_npc_vidi__mein_gott__31MM,1,43,german,mein; gott,0.667,0.667,Mein Gott! Stop that!,!P Mein Gott! Stop that!,NEEDS_TRANSLATION,,,
vask_vasko_placeholder_no_pyx5,1,43,,menjünk; innen,1.000,1.000,Menjünk innen!,!P Elmegyünk.,NEEDS_TRANSLATION,,,
vask_kumani_na_placeholde_BqIb,1,43,,merre; csavarogtál,1.000,1.000,Merre csavarogtál?,!P Hol basszod?,NEEDS_TRANSLATION,,,
cp_z_henry_pockej_befH,1,43,,dispiace; amico,1.000,1.000,"Mi dispiace, amico!","!P Mi dispiace, amico!",NEEDS_TRANSLATION,,,
ph_j_henry_molte_grazie_cpqE,1,43,,molte; grazie,1.000,1.000,Molte grazie.,!P Molte grazie.,NEEDS_TRANSLATION,,,
ph_j_henry_molto_grazio_iMIg,1,43,,molto; grazio,1.000,1.000,Molto grazio…?,!P Molto grazio…?,NEEDS_TRANSLATION,,,
ph_j_komar_morte_grazyje_4zMl,1,43,,morte; graaziee,1.000,1.000,Morte graaziee!,!P Morte graaziee!,NEEDS_TRANSLATION,,,
miko_showrunne_vitezem_je_u05l,1,43,,nekfeder; hin,1.000,1.000,Nekfeder hin o Henry.,The winner is Henry.,NEEDS_TRANSLATION,,,
miko_showrunne_zvitezil_t_q59t,1,43,,nekfeder; hin,1.000,1.000,Nekfeder hin... o Henry!,The winner is... Henry!,NEEDS_TRANSLATION,,,
klau_cechmistr_nikdo_ti_n_PVrl,1,43,german,mein; bruder,0.286,0.286,"No one is going to believe you are not trying to profit from it, mein Bruder.","No one’s going to believe you’re not trying to profit from it, mein Bruder.",NEEDS_TRANSLATION,,,
situ_situace_m_gut_tady_m_99c1,1,43,,nun; gut,1.000,1.000,Nun gut. Here.,Gut. Here.,NEEDS_TRANSLATION,,,
kost_kostky_pr_oh_zachind_Yhz6,1,43,,zakhindji; gacha,1.000,1.000,"Oh, zakhindji gacha!","!T Oh, zakhindji gacha!",NEEDS_TRANSLATION,,,
rozp_npc_rozpo_jaka_kurva_kF9n,1,43,,savo; djungoshis,1.000,1.000,Savo djungoshis?,!T Savo djungoshis?,NEEDS_TRANSLATION,,,
prat_pratelsky_schnella_s_ewvC,1,43,,schneller; schuft,1.000,1.000,"Schneller, du Schuft …","!P Schnella, Schurke...",NEEDS_TRANSLATION,,,
ph_j_henry_sptana_odpoved_cVs1,1,43,,proprio; bacchiala,1.000,1.000,"Si, proprio un bacchiala!","!P Si, proprio un bacchiala!",NEEDS_TRANSLATION,,,
hude_hudebnik__zatr_dal_b_MKfH,1,43,german,ein; mist,0.400,0.400,So ein Mist! I could have sworn I had that money here.,!P Verdammt... I could have sworn I had that money here...,NEEDS_TRANSLATION,,,
zasa_svedek_re_strelba_wa_Nrul,1,43,german,ist; los,0.500,0.500,Someone's shooting! Was ist los?,!P Someone's shooting! Was ist los?,NEEDS_TRANSLATION,,,
nast_nastvane__vypadni_vo_RBY6,1,43,,takarogy; innen,1.000,1.000,Takarogy innen!,Get out of here!,NEEDS_TRANSLATION,,,
kuma_opily_kum_eeeee_eeeee_ltk2,1,43,,hallod; ezt,1.000,1.000,Te is hallod ezt?,Te is ezt hallod?,NEEDS_TRANSLATION,,,
zave_henry_te_magad_is_or_dz55,1,43,,vagy; őrült,1.000,1.000,Te vagy az őrült!,Te magad is őrült vagy!,NEEDS_TRANSLATION,,,
prat_pratelsky_ty_okamzit_py1S,1,43,,kifelé; most,1.000,1.000,"Te! Kifelé, most!","You! Get out, now!",NEEDS_TRANSLATION,,,
o_zi_pisar_tyc_to_jsou_hn_3Uza,1,43,german,und; verbrechen,0.222,0.222,These are the nests of vice und Verbrechen... Streets full of thieves and swindlers.,!P These are the nests of vice und Verbrechen... Streets full of thieves and swindlers.,NEEDS_TRANSLATION,,,
npc__npc_vidi__toter_mann_o6HC,1,43,,toter; mann,1.000,1.000,Toter Mann!,!P Toter Mann!,NEEDS_TRANSLATION,,,
miko_showrunne_mistes_man_DT9Z,1,43,,tsirden; ashvar,1.000,1.000,Tsirden le ashvar!,The adorned bridle gives a tug!,NEEDS_TRANSLATION,,,
gree_pozdrav_z_ci_kaj_dza_V2Cu,1,43,,kay; djas,1.000,1.000,Tu kay djas?,!P Či kaj džas?,NEEDS_TRANSLATION,,,
prat_pratelsky_verschwind_EzlU,1,43,,verschwinde; schon,1.000,1.000,Verschwinde schon!,!P Verschwinden Sie!,NEEDS_TRANSLATION,,,
s_he_hejtman_s_proc_se_pt_yMma,1,43,german,warum; fragst,1.000,1.000,Warum fragst du?,Warum fragen Sie?,NEEDS_TRANSLATION,,,
hled_npc_hleda_was_machst_A3ir,1,43,,machst; hier,1.000,1.000,Was machst du hier?!,!P Was machst mu hier?!,NEEDS_TRANSLATION,,,
prih_menhart_z_was_zum_te_BHFG,1,43,,zum; teufel,1.000,1.000,Was zum Teufel?!,!P Was zum Teufel!?,NEEDS_TRANSLATION,,,
comb_hans_plum_wenn_du_wi_d8M3,1,43,german,wenn; willst,0.286,0.286,"Wenn du willst, I will teach you a blunt blow with the sword's pommel.","!P Wenn du willst, I will teach you a blunt blow with the sword's pummel.",NEEDS_TRANSLATION,,,
goss_gossip_na_kdybychom__BtRf,1,43,german,ein; liedchen,0.333,0.333,Why not sing ein Liedchen? The trip would go by faster…,How about singing ein Lied? The trip would go by faster…,NEEDS_TRANSLATION,,,
tren_protivnik_dobra_XQvS,1,43,,wie; willst,1.000,1.000,Wie du willst!,!P Wie du willst!,NEEDS_TRANSLATION,,,
menh_menhart_z_wunderbar__5a55,1,43,,wunderbar; danke,1.000,1.000,"Wunderbar, Heinrich, danke!","!P Wunderbar Heinrich, danke!",NEEDS_TRANSLATION,,,
pokr_treninkov_ty_vypadas_zv9Y,1,43,german,ein; ritter,0.400,0.400,You look just like ein Ritter!,!P You look just like ein Ritter!,NEEDS_TRANSLATION,,,
cech_cechmistr_ostatne_uv_0VN1,1,43,german,mein; freund,0.250,0.250,"You will see for yourself, mein Freund, how it makes you forget all your worries.","You’ll see for yourself, mein Freund, how it makes you forget all your worries.",NEEDS_TRANSLATION,,,
npc__npc_budi__vzdud_se_n_03o3,1,43,,ébresztő; gyerünk,1.000,1.000,Ébresztő! Gyerünk!,Wake up! Come on!,NEEDS_TRANSLATION,,,
zave_vasko_es_jobb_egeszs_DeGQ,1,43,,inkább; egészségünkre,1.000,1.000,És inkább egészségünkre!,És jobb egészséget!,NEEDS_TRANSLATION,,,
poly_kuman_u_s_es_mi_van__XdBW,1,43,,van; étellel,1.000,1.000,És mi van az étellel? Eh…,!P És mi van az étellel? Eh…,NEEDS_TRANSLATION,,,
brab_brabant_o_fortuno_mo_4M1I,1,43,,fortune; protectrice,1.000,1.000,"Ô Fortune, ma protectrice !",!P Ô Fortune ma protectrice !,NEEDS_TRANSLATION,,,
goss_gossip_v__ah_so_takz_GY7z,1,42,german,ein; mord,0.500,0.500,"Ah so, it was ein Mord, plain and simple!","Aha, so pure and bloody mord.",NEEDS_TRANSLATION,,,
rozp_npc_rozpo_co_za_hrdi_fjDX,1,42,,ayso; viteyzis,1.000,1.000,"Ah, ayso viteyzis!","!T Ah, ayso viteyzis!",NEEDS_TRANSLATION,,,
pozd_sousedsky_zaj_gezunt_rtwj,1,42,,aleykhem; sholem,1.000,1.000,Aleykhem sholem.,!P Alejchem shalom...,NEEDS_TRANSLATION,,,
goss_gossip_v__no_to_se_m_ZlJ7,1,42,german,ein; haus,0.286,0.286,"Are you yanking my pizzle? You inherit ein Haus, and all you do is complain!","!P You have got to be kidding. You inherit das Haus, and all you do is complain.",NEEDS_TRANSLATION,,,
post_brabant_au_revoir_ji_siYY,1,42,,revoir; henri,1.000,1.000,"Au revoir, Henri !","!P Au revoir, Henri!",NEEDS_TRANSLATION,,,
miko_handlir_m_takova_ost_Krac,1,42,,aysi; ladj,1.000,1.000,Aysi ladj!,What a disgrace!,NEEDS_TRANSLATION,,,
lega_ptacek_buona_sera_llJL,1,42,,buona; sera,1.000,1.000,Buona sera!,!P Buona sera!,NEEDS_TRANSLATION,,,
o_zi_hans_plum_das_stimmt_M93y,1,42,german,das; stimmt,0.167,0.167,"Das stimmt, actually so it isn't lost! These days people will steal anything that isn't nailed down.","!P Das stimmt, actually so it isn't lost! These days people will steal anything that isn't nailed down.",NEEDS_TRANSLATION,,,
spat_marika_dilini_goj__agsY,1,42,,dilinyi; goy,1.000,1.000,Dilinyi goy…!,Dilini goy…!,NEEDS_TRANSLATION,,,
neme_udo_aus_t_ah_nein___k6HF,1,42,german,ein; problem,1.000,1.000,Ein Problem? What problem?,Ein Problem? What problem?,NEEDS_TRANSLATION,,,
kvad_finale_jo_erste_klas_uCgr,1,42,,erste; klasse,1.000,1.000,"Erste klasse, ja?!","!P Erste klasse, ja?",NEEDS_TRANSLATION,,,
kost_kostky_vy_geld_geld__FCaD,1,42,german,geld; mein,1.000,1.000,"Geld, Geld, mein Geld!","Geld, geld, mein geld!",NEEDS_TRANSLATION,,,
tren_protivnik_koncime_le1A,1,42,,gut; ende,1.000,1.000,Gut. Ende!,!P Gut. Ende!,NEEDS_TRANSLATION,,,
poly_komar_jasny_kurwa_sjFf,1,42,,jasný; kurwa,1.000,1.000,"Jasný, kurwa!","!P Jasný, kurwa!",NEEDS_TRANSLATION,,,
hude_hudebnik__jen_cinkej_fQco,1,42,german,meine; groschen,0.182,0.182,Jingle away meine Groschen. At least I shall have something to eat on my journeys. And especially to drink!,!P Jingle away mein Groschen. At least I shall have something to eat on my journeys. And especially to drink!,NEEDS_TRANSLATION,,,
npc__npc_ztrat__zatracene_ruqK,1,42,,k-handuno; kar,1.000,1.000,K-handuno kar.,… Fucking bastard!,NEEDS_TRANSLATION,,,
meni_soldier_s_keine_chan_WwtM,1,42,,keine; chance,1.000,1.000,Keine Chance!,!P Keine Chance!,NEEDS_TRANSLATION,,,
zizk_samuel_xx_BSz4,1,42,,khashokh; sfoseykha,1.000,1.000,Khashokh sfoseykha!,Khashof sfoseykha!,NEEDS_TRANSLATION,,,
npc__npc_bezi__chomec_ben_7OU4,1,42,,khometz; ben-yayen,1.000,1.000,Khometz ben-yayen...,Chomets ben-yayen...,NEEDS_TRANSLATION,,,
pozd_sousedsky_lacho_91X6,1,42,,laches; palikerav,1.000,1.000,"Laches, palikerav.","!T Laches, palikerav.",NEEDS_TRANSLATION,,,
gius_giuseppe_mamma_mia_5cTp,1,42,,mamma; mia,1.000,1.000,Mamma mia!,!P Mamma mia!,NEEDS_TRANSLATION,,,
okol_npc_reagu_mein_gott__80OI,1,42,german,mein; gott,0.500,0.500,Mein Gott! I could have died!,!P Mein Gott! I could have died!,NEEDS_TRANSLATION,,,
stre_strelnice_to_by_slo__jIfN,1,42,hungarian,nem; rossz; lassan; biztosan,0.000,1.000,"Nem rossz. Lassan, de biztosan...","Nem rossz. Lassan, de biztosan...",NEEDS_TRANSLATION,,,
kost_kostky_bu_oh_zachind_vSUY,1,42,,zakhindji; gacha,1.000,1.000,"Oy, zakhindji gacha!","!T Oy, zakhindji gacha!",NEEDS_TRANSLATION,,,
gree_pozdrav_m_solem_alej_9ghW,1,42,,sholem; aleykhem,1.000,1.000,"Sholem aleykhem, Heinrich!","!P Šolem alejchem, Henry!",NEEDS_TRANSLATION,,,
npc__npc_neroz_nekdo_to_h_Dtx6,1,42,,varekoda; chidya,1.000,1.000,Varekoda chidya?,!T Varekoda chidya?,NEEDS_TRANSLATION,,,
o_zi_zidovsky__co_chces_s_Wz9Q,1,42,yiddish_hebrew,borekh; ha-shem,0.286,0.286,What would you like to hear? I can't complain. Borekh ha-shem!,!P What would you like to hear? I can't complain. Borekh ha-shem!,NEEDS_TRANSLATION,,,
joha_hudebnik__bez_die_we_fp7y,1,42,czech; slovak,den; wetteinsatz,0.250,0.500,Without den Wetteinsatz there will be no fight.,!P Without die Wette there will be no fight...,NEEDS_TRANSLATION,,,
zasa_obet_reag_koupil_sem_YD92,1,42,,yekh; khudnyom,1.000,1.000,Yekh khudnyom!,!T Yekh khudnyom!,NEEDS_TRANSLATION,,,
assa_npc_bylo__zasranej_c_vN1e,1,42,,zakhindjo; djuklo,1.000,1.000,Zakhindjo djuklo!,!T Zakhindjo djuklo!,NEEDS_TRANSLATION,,,
vajd_vajda_zachindzi_gaca_qbGa,1,42,,zakhindzhi; gacha,1.000,1.000,Zakhindzhi gacha!,!P Zachindzhi gacha!,NEEDS_TRANSLATION,,,
pozd_sousedsky_gru_dich_dd2S,1,41,german,grüss; dich,1.000,1.000,!P Grüß dich!,!P Grüß dich!,NEEDS_TRANSLATION,,,
gree_pozdrav_n_mein_gott__h6N7,1,41,german,mein; gott,1.000,1.000,"!P Mein Gott, Heinrich!","!P Mein Gott, Heinrich!",NEEDS_TRANSLATION,,,
gree_pozdrav_n_oh_was_ist_SfzJ,1,41,german,ist; los,1.000,1.000,!P Oh... Was ist los?,!P Oh... Was ist los?,NEEDS_TRANSLATION,,,
spol_kuman_vid_konomrde_z_5xqe,1,41,czech,disznóbaszó; anyád,1.000,1.000,A disznóbaszó kurva anyád!,A disznóbaszó kurva anyád!,NEEDS_TRANSLATION,,,
hrac_npc_probu_aaah_was_i_CWIM,1,41,german,ist; los,1.000,1.000,Ah... Was ist los?,Ah... Was ist los?,NEEDS_TRANSLATION,,,
neme_henry_tesi_me___1QVm,1,41,german,herr; udo,0.333,0.333,"Aha… a pleasure to make your acquaintance, Herr Udo.",Ah… pleasure to make your acquaintance.,NEEDS_TRANSLATION,,,
hosp_hospodsky_aaah_no_jo_1XRV,1,41,,ahhh; gut,0.500,1.000,"Ahhh… Gut, gut…",Aaah... Gut tut...,NEEDS_TRANSLATION,,,
pozd_sousedsky_zaj_gezunt_ML0j,1,41,,aleykhem; sholem,1.000,1.000,Aleykhem sholem...,Aleichem shalom...,NEEDS_TRANSLATION,,,
ulri_henry_auf_wiedersen_m2Qy,1,41,german,auf; wiedersen,1.000,1.000,Auf Wiedersen.,Auf Wiedersen.,NEEDS_TRANSLATION,,,
sara_sara_samo_baruch_has_GpRy,1,41,yiddish_hebrew,borekh; ha-shem,0.500,0.500,"Borekh ha-shem, they're gone.","!P Baruch hashem, they're gone.",NEEDS_TRANSLATION,,,
reak_kutnohors_co_si_tu_c_ILFs,1,41,czech,chceš; dokazovat,1.000,1.000,Co si tu chceš dokazovat!,,NEEDS_TRANSLATION,,,
lapk_lapka_v_r_co_tu_chces_EvS1,1,41,czech,tady; chceš,1.000,1.000,Co tady chceš?,,NEEDS_TRANSLATION,,,
npc__npc_pobiz_dza_sukares_S5bf,1,41,,dja; eyah,1.000,1.000,Dja! Eyah!,!T Dja! Eyah!,NEEDS_TRANSLATION,,,
gree_obchodnic_eh_was_ist_TwZS,1,41,german,ist; los,1.000,1.000,"Eh, was ist los?","Eh, Was ist los?",NEEDS_TRANSLATION,,,
s_el_puskar_el_zapomen_na_32U3,1,41,german,nicht; bist,0.154,0.154,"Forget about it. Even if you really were sent by the guards, was du nicht bist, I would not have that much powder to give you anyway.","!P Forget about it. Even if you really were sent my the guards, was du nicht bist, I wouldn't have that much powder to give you anyway.",NEEDS_TRANSLATION,,,
miko_showrunne_jindrich_p_UpOM,1,41,,predjal; persho,1.000,1.000,Henry predjal persho!,Henry crosses the line first!,NEEDS_TRANSLATION,,,
o_zi_kupec_tro_herr_bergo_SsCv,1,41,german,herr; von,0.333,0.333,"Herr von Bergow does have a chapel in his castle, but it is not for commoners like you.","Herr Bergow does have a chapel in his castle, but it is not for commoners like you.",NEEDS_TRANSLATION,,,
rozl_rozloucen_hm_salom_2sHn,1,41,,hmm; sholem,1.000,1.000,"Hmm, sholem..","!P Hmm, shalom...",NEEDS_TRANSLATION,,,
neme_udo_aus_t_ja_ich_hab_Gei5,1,41,german,ich; aber,1.000,1.000,Ja! Ich have aber…,Ja! Ich have aber…,NEEDS_TRANSLATION,,,
se_s_samuel_ale_spravedln_JRWm,1,41,yiddish_hebrew,borekh; ha-shem,0.500,0.500,Justice was done! Borekh ha-shem!,!P Justice was done! Baruch Hashem!,NEEDS_TRANSLATION,,,
npc__npc_vidi__chomec_ben_WXRd,1,41,,khomets; ben-yayen,1.000,1.000,Khomets ben-yayen...,!P Chomec ben-jajen...,NEEDS_TRANSLATION,,,
stre_strelnice_dneska_mi__X8Qj,1,41,hungarian,egész; vagyok,1.000,1.000,Ma egész jó vagyok.,Ma egész jó vagyok.,NEEDS_TRANSLATION,,,
gius_giuseppe_maminko_proc_B9J6,1,41,,mamma; perché,1.000,1.000,"Mamma, perché...","Mother, why...",NEEDS_TRANSLATION,,,
prat_pratelsky_pomsta_bud_qCqM,1,41,czech,megbosszulunk; félj,1.000,1.000,"Megbosszulunk, ne félj.","Megbosszulunk, ne félj.",NEEDS_TRANSLATION,,,
pozd_sousedsky_lacho_3VIq,1,41,,mishtes; palikerav,1.000,1.000,Mishtes. Palikerav.,!T Mishtes. Palikerav.,NEEDS_TRANSLATION,,,
kuma_spizovaci_co_koukate_OiXm,1,41,hungarian,mit; bámultok,1.000,1.000,Mit bámultok?,Mit bámultok?,NEEDS_TRANSLATION,,,
utrz_kuman_dos_co_to_delas_GkYP,1,41,hungarian,mit; csinálsz,1.000,1.000,Mit csinálsz?!,Mit csinálsz?!,NEEDS_TRANSLATION,,,
diva_divak_kom_co_to_delas_82Ko,1,41,hungarian,mit; művelsz,1.000,1.000,Mit művelsz?,Mit művelsz?,NEEDS_TRANSLATION,,,
kuma_spizovaci_co_se_skle_MQMk,1,41,hungarian,mit; vigyorogsz,1.000,1.000,Mit vigyorogsz?,Mit vigyorogsz?,NEEDS_TRANSLATION,,,
assa_pratelske_nech_toho_fn6i,1,41,,muk; man,1.000,1.000,Muk man!,!T Muk man!,NEEDS_TRANSLATION,,,
turn_kutnohors_na_co_ceka_RZah,1,41,czech,čekáš; zahřmí,1.000,1.000,"Na co čekáš, až zahřmí?",,NEEDS_TRANSLATION,,,
npc__kuman_se__neser_se_d_Haqz,1,41,czech,baszakodj; vele,1.000,1.000,Ne baszakodj vele!,Ne baszakodj vele!,NEEDS_TRANSLATION,,,
hadk_event_rva_necum_ty_p_20mD,1,41,czech,bámulj; kutya,1.000,1.000,"Ne bámulj, te kutya!","Ne bámulj, te kutya!",NEEDS_TRANSLATION,,,
neko_nekoho_ta_uz_se_vezou_z0aA,1,41,czech,kíméljétek; őket,1.000,1.000,Ne kíméljétek őket!,Ne kíméljétek őket!,NEEDS_TRANSLATION,,,
neco_kuman_nec_dopr_nevid_CRO7,1,41,hungarian,nem; látom,1.000,1.000,Nem látom.,Nem látom.,NEEDS_TRANSLATION,,,
dost_soldier_d_oh_mein_ko_p849,1,41,german,mein; kopf,1.000,1.000,"Oh, mein Kopf!","Oh, mein Kopf!",NEEDS_TRANSLATION,,,
gree_pozdrav_z_oy_vey_fra_dAo2,1,41,yiddish_hebrew,vey; frajnd,1.000,1.000,"Oy vey, Frajnd!",,NEEDS_TRANSLATION,,,
endi_rozloucen_salom_u6Vx,1,41,,sholem; mayn,1.000,1.000,"Sholem, mayn her!","!P Shalom, mein Herr!",NEEDS_TRANSLATION,,,
pokr_treninkov_to_nevypad_Gc9I,1,41,yiddish_hebrew,borekh; ha-shem,0.333,0.333,That didn't look good. Borekh ha-shem he's alright.,!P That didn't look good. Baruch hashem he's alright.,NEEDS_TRANSLATION,,,
pokr_treninkov_borech_has_PmAk,1,41,yiddish_hebrew,borekh; ha-shem,0.400,0.400,They haven't spilt blood. Borekh ha-shem.,Thank God no blood is flowing yet.,NEEDS_TRANSLATION,,,
zasa_obet_reag_boze_ochra_wsyW,1,41,hungarian,uram; irgalmazz,1.000,1.000,Uram irgalmazz!,Uram irgalmazz!,NEEDS_TRANSLATION,,,
npc__npc_vidi__proc_je_od_KJxo,1,41,german,mein; gott,0.500,0.500,Why's this unlocked! Mein Gott…,!P Why's this unlocked! Mein Gott…,NEEDS_TRANSLATION,,,
utik_utikam_z__sakra_au_qp9Z,1,40,,fenébe; pokolba,1.000,1.000,A fenébe... a pokolba!,A fenébe... a pokolba!,NEEDS_TRANSLATION,,,
znic_znicila_s_kurva_rukf,1,40,,francba; fegyverem,1.000,1.000,A francba! A fegyverem!,A francba! A fegyverem!,NEEDS_TRANSLATION,,,
kupec_cechmistr_ale_vzdyt_srAk,1,40,german,aber; sicherlich,0.250,0.250,"Aber ja, sicherlich... We want the same thing, after all, I’m not with Sigismund...","Aber ja, sicherlich... We want the same thing, after all, I’m not with Sigismund...",NEEDS_TRANSLATION,,,
zada_cechmistr_aber_siche_oVrz,1,40,german,aber; sicherlich,0.333,0.333,Aber sicherlich. I was just about to ask you myself.,Aber sicherlich. I was just about to ask you myself.,NEEDS_TRANSLATION,,,
lore_event_tab_a_ja_ja_bi_strC,1,40,,bitte; schön,1.000,1.000,"Ah, ja, ja, bitte, bitte schön!","Ah, ja, ja, bitte, bitte schön!",NEEDS_TRANSLATION,,,
uvod_musa_z_ma_allah_ylaa_ZjfJ,1,40,arabic,allah; yla'anak,0.200,0.200,"Allah yla'anak! Soup, you say?! Then I certainly cannot let you near Myshek!","Allah yla'anak! Soup, you say?! Then I certainly cannot let you near Myshek!",NEEDS_TRANSLATION,,,
bohu_bohuta_pl_aleluja_do_B7H4,1,40,,alleluia; domine,1.000,1.000,"Alleluia Domine, alleluia Domine.","Alleluia Domine, alleluia Domine.",NEEDS_TRANSLATION,,,
dost_kuman_dos_doprdele_t_N6zs,1,40,,bassza; meg,1.000,1.000,"Bassza meg, ez... ez...","Bassza meg, ez... ez...",NEEDS_TRANSLATION,,,
dost_kuman_dos_nasrat_nas_H3jY,1,40,,baszd; meg,1.000,1.000,"Baszd meg, baszd meg!","Baszd meg, baszd meg!",NEEDS_TRANSLATION,,,
lore_event_tab_bene_ambul_A9Z7,1,40,italian,bene; ambula,0.286,0.286,"Bene ambula, my friend. No doubt we'll meet again!","Bene ambula, my friend. No doubt we'll meet again!",NEEDS_TRANSLATION,,,
hyne_event_tab_bene_ambul_aD1b,1,40,italian,bene; ambula,0.400,0.400,"Bene ambula… travel safely, wayfarer.","Bene ambula… travel safely, wayfarer.",NEEDS_TRANSLATION,,,
kost_kostky_pr_borech_has_qKXH,1,40,yiddish_hebrew,borekh; ha-shem,0.400,0.400,Borekh ha-shem! At least I am doing well!,Borech ha-shem! At least I'm doing well!,NEEDS_TRANSLATION,,,
mich_michal_zdar_jindro_dMWX,1,40,,buongiorno; enrico,1.000,1.000,"Buongiorno, Enrico!","Good day, Henry!",NEEDS_TRANSLATION,,,
stre_strelnice_co_to_sakr_Y3iR,1,40,czech,sakra; bylo,1.000,1.000,Co to sakra bylo?,,NEEDS_TRANSLATION,,,
soub_menhart_z_das_reicht_zBJM,1,40,german,das; reicht,1.000,1.000,Das reicht!,Das reicht!,NEEDS_TRANSLATION,,,
henr_menhart_z_stimmt_to__tJTZ,1,40,german,das; stimmt,0.250,0.250,Das stimmt. A man cannot let such an offence go unpunished.,Das stimmt. A man cannot let such an offence go unpunished.,NEEDS_TRANSLATION,,,
kupec_poslednib_kasli_pre_okFL,1,40,german,mein; bruder,0.200,0.200,"Don’t be vain, mein Bruder, in the end you’ll even look like a hero.","Don’t be vain, mein Bruder, in the end you’ll even look like a hero.",NEEDS_TRANSLATION,,,
pb_s_brabant_dobra_hlidam_qFwr,1,40,french,bien; monsieur,0.167,0.333,"Eh bien… I will watch the stairs, if Monsieur le Chapon so insists!","!P Eh bien…! I will watch the stairs, if Mousieur le Chapon so insists!",NEEDS_TRANSLATION,,,
gree_pozdrav_z_epes_frajn_Nm9x,1,40,,epes; fraynd,1.000,1.000,"Epes, fraynd, epes!","Epes, fraynd, epes!",NEEDS_TRANSLATION,,,
brab_ptacek_re_prestan_pr_IqYd,1,40,,fichtre; arrêtez,1.000,1.000,Fichtre ! Arrêtez !,Damn it! Stop it!,NEEDS_TRANSLATION,,,
reak_kutnohors_do_toho_ji_RcF8,1,40,,you're; one,1.000,1.000,"Go, Henry, go! You're one of us! Henry!","Go, Henry, go! You're one of us! Henry!",NEEDS_TRANSLATION,,,
kost_kostky_he_gor_nist_g_c5ml,1,40,,gor; nisht,1.000,1.000,Gor nisht... Gor nisht!,Gor nisht... Gor nisht!,NEEDS_TRANSLATION,,,
prat_pratelsky_no_tak_vyp_BqX0,1,40,,gyerünk; tűnj,1.000,1.000,"Gyerünk, gyerünk! Tűnj el!","Gyerünk, gyerünk! Tűnj el!",NEEDS_TRANSLATION,,,
arne_arne_nemec_heinrich__pdXf,1,40,german,ist; los,1.000,1.000,Heinrich! Was ist los?,Heinrich! Was ist los?,NEEDS_TRANSLATION,,,
jorg_jorg_prank_zatracene_ihv6,1,40,german,herr; gott,0.222,0.222,Herr Gott! You're nowt like them Stripes. This is a whole new tune!,Herr Gott! You're nothing like them Stripes. This is a whole new tune!,NEEDS_TRANSLATION,,,
kupec_poslednib_hm_vim_ze_xHEG,1,40,german,junger; mann,0.222,0.222,"Hm, I know you’re a respected Master in the guild, but what guarantee can you give me, junger Mann?","Hm, I know you’re a respected Master in the guild, but what guarantee can you give me, junger Mann?",NEEDS_TRANSLATION,,,
neme_udo_aus_t_ich_bin__o_5zMN,1,40,german,ich; bin,0.667,0.667,Ich bin… drunk!,Ich bin… drunk!,NEEDS_TRANSLATION,,,
s_el_puskar_el_ich_wei_36X2,1,40,german,ich; weiss,1.000,1.000,Ich weiß.,Ich weiß.,NEEDS_TRANSLATION,,,
